"INS_INF","INFORMANTE","RESPONSAVEL_BP","COLETOR","NM_INFORMANTE","INSUMO","NM_INSUMO","CARACT_INSUMO","MARCA","PAIS","REGIAO","UF","MUNICIPIO","COTACAO","SAZONALIDADE","TIPO_ESTABELECIMENTO","TP_PRECO","PERIODICIDADE","JOB_UTILIZADO","ITEM_UTILIZADO","DATA_PRECO","PRECO"
1519064,66942,JOELI,JOELI,LUIZ FELIPE MOTA LUSTOZA EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-08-14 00:00:00.000,3.49
1519064,66942,JOELI,JOELI,LUIZ FELIPE MOTA LUSTOZA EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-06-14 00:00:00.000,5.29
1519064,66942,JOELI,JOELI,LUIZ FELIPE MOTA LUSTOZA EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M4,IPC,"110371001",2022-02-04 00:00:00.000,6.59
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-11-11 00:00:00.000,8.98
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-08-11 00:00:00.000,9.79
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-04-21 00:00:00.000,4.89
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-03-21 00:00:00.000,5.86
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-03-01 00:00:00.000,4.89
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-02-21 00:00:00.000,6.76
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-01-21 00:00:00.000,6.8
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-12-21 00:00:00.000,5.72
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-11-01 00:00:00.000,2.93
1479754,39004,JOELI,JOELI,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-08-11 00:00:00.000,4.89
1514773,62660,NESIL,NESIL,Ponto  Verde  Comércio de Alimentos ltda.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-11-13 00:00:00.000,7.98
1514773,62660,NESIL,NESIL,Ponto  Verde  Comércio de Alimentos ltda.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-08-03 00:00:00.000,7.98
1514773,62660,NESIL,NESIL,Ponto  Verde  Comércio de Alimentos ltda.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-03-23 00:00:00.000,4.98
1514773,62660,NESIL,NESIL,Ponto  Verde  Comércio de Alimentos ltda.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-03-03 00:00:00.000,7.98
1514773,62660,NESIL,NESIL,Ponto  Verde  Comércio de Alimentos ltda.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-01-13 00:00:00.000,5.98
1514773,62660,NESIL,NESIL,Ponto  Verde  Comércio de Alimentos ltda.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-09-03 00:00:00.000,5.98
1514773,62660,NESIL,NESIL,Ponto  Verde  Comércio de Alimentos ltda.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-05-23 00:00:00.000,4.59
1514773,62660,NESIL,NESIL,Ponto  Verde  Comércio de Alimentos ltda.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-03-23 00:00:00.000,7.98
1548439,91208,NESIL,NESIL,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-11-06 00:00:00.000,6.79
1548439,91208,NESIL,NESIL,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-08-06 00:00:00.000,4.85
1548439,91208,NESIL,NESIL,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2023-07-16 00:00:00.000,9.89
1548439,91208,NESIL,NESIL,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-10-06 00:00:00.000,3.99
1548439,91208,NESIL,NESIL,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-07-26 00:00:00.000,4.99
1548439,91208,NESIL,NESIL,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-05-06 00:00:00.000,7.99
1548439,91208,NESIL,NESIL,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-03-06 00:00:00.000,8.45
1548439,91208,NESIL,NESIL,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M6,IPC,"110371001",2022-02-16 00:00:00.000,7.99
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-11-03 00:00:00.000,8.99
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-10-03 00:00:00.000,7.99
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-06-13 00:00:00.000,8.99
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-04-03 00:00:00.000,8.99
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2023-01-13 00:00:00.000,4.98
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-10-13 00:00:00.000,5.98
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-08-13 00:00:00.000,5.98
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-04-03 00:00:00.000,11.98
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-03-13 00:00:00.000,8.68
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-02-23 00:00:00.000,6.98
1514707,85405,NESIL,NESIL,SERRANA EMPREENDIMENTOS E PARTIPAÇOES LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M3,IPC,"110371001",2022-01-23 00:00:00.000,9.99
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2023-09-15 00:00:00.000,6.38
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2023-06-15 00:00:00.000,6.39
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2023-03-05 00:00:00.000,4.99
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2022-10-05 00:00:00.000,2.19
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2022-08-15 00:00:00.000,2.39
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2022-06-15 00:00:00.000,4.99
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2022-05-05 00:00:00.000,4.49
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2022-04-25 00:00:00.000,8.79
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2022-02-05 00:00:00.000,4.99
1516320,89234,EZITO,EZITO,REI DO PAO PANIFICADORA MERCADO E LANCHONETE LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,MERCEARIAS E QUITANDAS,VV,M5,IPC,"110371001",2022-01-14 00:00:00.000,8.79
1516303,89236,EZITO,EZITO,MARINEUZA RANGEL DO NASCIMENTO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M5,IPC,"110371001",2022-11-25 00:00:00.000,2.99
1516303,89236,EZITO,EZITO,MARINEUZA RANGEL DO NASCIMENTO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M5,IPC,"110371001",2022-09-15 00:00:00.000,3.49
1516303,89236,EZITO,EZITO,MARINEUZA RANGEL DO NASCIMENTO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M5,IPC,"110371001",2022-07-15 00:00:00.000,4.99
1516303,89236,EZITO,EZITO,MARINEUZA RANGEL DO NASCIMENTO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M5,IPC,"110371001",2022-05-15 00:00:00.000,2.99
1516303,89236,EZITO,EZITO,MARINEUZA RANGEL DO NASCIMENTO,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,HORTOMERCADOS,VV,M5,IPC,"110371001",2022-04-25 00:00:00.000,8.99
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-11-11 00:00:00.000,6.99
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-10-01 00:00:00.000,6.99
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2023-06-11 00:00:00.000,7.99
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-12-01 00:00:00.000,5.49
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-10-01 00:00:00.000,3.99
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-09-01 00:00:00.000,3.99
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-07-01 00:00:00.000,7.95
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-03-11 00:00:00.000,8.49
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2022-03-01 00:00:00.000,8.95
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2021-12-11 00:00:00.000,3.99
1515592,32238,JOELI,JOELI,CENCOSUD BRASIL COMERCIAL LTDA,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M1,IPC,"110371001",2021-11-21 00:00:00.000,6.95
1515006,77140,NESIL,NESIL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2023-12-02 00:00:00.000,3.19
1515006,77140,NESIL,NESIL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2023-11-02 00:00:00.000,4.59
1515006,77140,NESIL,NESIL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2023-07-12 00:00:00.000,8.49
1515006,77140,NESIL,NESIL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2023-07-02 00:00:00.000,6.39
1515006,77140,NESIL,NESIL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2023-05-22 00:00:00.000,4.39
1515006,77140,NESIL,JUMEL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2022-06-22 00:00:00.000,4.25
1515006,77140,NESIL,JUMEL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2022-04-12 00:00:00.000,6.99
1515006,77140,NESIL,JUMEL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2022-02-12 00:00:00.000,6.99
1515006,77140,NESIL,CRIOL,OSORIO JOSE COMERCIO VAREJISTA DE MERCADORIAS EIRELI,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M2,IPC,"110371001",2021-11-12 00:00:00.000,6.31
1514929,89122,NESIL,NESIL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2023-11-27 00:00:00.000,4.98
1514929,89122,NESIL,NESIL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2023-08-07 00:00:00.000,5.98
1514929,89122,NESIL,NESIL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2023-07-07 00:00:00.000,4.84
1514929,89122,NESIL,NESIL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2023-04-27 00:00:00.000,6.85
1514929,89122,NESIL,SLSG,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2023-04-17 00:00:00.000,6.66
1514929,89122,NESIL,JUMEL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2023-03-27 00:00:00.000,7.83
1514929,89122,NESIL,JUMEL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-11-17 00:00:00.000,4.89
1514929,89122,NESIL,JUMEL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-08-17 00:00:00.000,3.23
1514929,89122,NESIL,JUMEL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-08-07 00:00:00.000,3.9
1514929,89122,NESIL,JUMEL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-06-17 00:00:00.000,6.23
1514929,89122,NESIL,JUMEL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2022-04-27 00:00:00.000,6.93
1514929,89122,NESIL,CRIOL,ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M7,IPC,"110371001",2021-11-27 00:00:00.000,3.99
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2023-06-30 00:00:00.000,8.99
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2023-04-20 00:00:00.000,8.99
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2023-03-10 00:00:00.000,7.99
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2023-01-10 00:00:00.000,6.95
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2023-01-20 00:00:00.000,6.95
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2022-08-20 00:00:00.000,5.65
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2022-04-20 00:00:00.000,6.99
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2022-03-20 00:00:00.000,8.99
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2022-03-10 00:00:00.000,8.45
1518526,48808,EZITO,EZITO,ATACADAO S.A.,452,TOMATE FRESCO OU REFRIGERADO,,,BR,NE,BA,SDR,U,,SUPERMERCADOS E HIPERMERCADOS,VV,M0,IPC,"110371001",2022-01-10 00:00:00.000,7.99
